ticker,status,row_count,anomaly_count,error,output_file
MODAM,saved,718,4,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/MODAM_2021-04-24_to_2026-04-24.csv
MODAMR1,saved,14,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/MODAMR1_2021-04-24_to_2026-04-24.csv
MOHE,saved,21,21,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/MOHE_2021-04-24_to_2026-04-24.csv
MOIL,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/MOIL_2021-04-24_to_2026-04-24.csv
MOON,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/MOON_2021-04-24_to_2026-04-24.csv
MQTM,saved,512,132,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/MQTM_2021-04-24_to_2026-04-24.csv
MRNS,saved,1140,27,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/MRNS_2021-04-24_to_2026-04-24.csv
MSCL,saved,767,67,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/MSCL_2021-04-24_to_2026-04-24.csv
MSOT,saved,868,104,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/MSOT_2021-04-24_to_2026-04-24.csv
MSOTPS,saved,33,33,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/MSOTPS_2021-04-24_to_2026-04-24.csv
MTIL,saved,83,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/MTIL_2021-04-24_to_2026-04-24.csv
MTL,saved,1237,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/MTL_2021-04-24_to_2026-04-24.csv
MUBT,saved,21,21,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/MUBT_2021-04-24_to_2026-04-24.csv
MUGHAL,saved,1237,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/MUGHAL_2021-04-24_to_2026-04-24.csv
MUGHALC,saved,207,19,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/MUGHALC_2021-04-24_to_2026-04-24.csv
MUGHALR1,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/MUGHALR1_2021-04-24_to_2026-04-24.csv
MUKT,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/MUKT_2021-04-24_to_2026-04-24.csv
MUREB,saved,1084,9,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/MUREB_2021-04-24_to_2026-04-24.csv
MWMP,saved,475,9,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/MWMP_2021-04-24_to_2026-04-24.csv
MZNPETF,saved,1235,1,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/MZNPETF_2021-04-24_to_2026-04-24.csv
MZSM,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/MZSM_2021-04-24_to_2026-04-24.csv
NAFL,saved,21,21,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/NAFL_2021-04-24_to_2026-04-24.csv
NAGC,saved,723,154,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/NAGC_2021-04-24_to_2026-04-24.csv
NATF,saved,1237,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/NATF_2021-04-24_to_2026-04-24.csv
NATM,saved,44,43,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/NATM_2021-04-24_to_2026-04-24.csv
NBP,skipped_existing,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/NBP_2021-04-24_to_2026-04-24.csv
NBPGETF,saved,601,62,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/NBPGETF_2021-04-24_to_2026-04-24.csv
NCL,saved,1237,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/NCL_2021-04-24_to_2026-04-24.csv
NCML,saved,1019,41,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/NCML_2021-04-24_to_2026-04-24.csv
NCPL,saved,1236,1,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/NCPL_2021-04-24_to_2026-04-24.csv
NESTLE,skipped_existing,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/NESTLE_2021-04-24_to_2026-04-24.csv
NETSOL,saved,1237,1,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/NETSOL_2021-04-24_to_2026-04-24.csv
NEXT,saved,1095,41,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/NEXT_2021-04-24_to_2026-04-24.csv
NIB,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/NIB_2021-04-24_to_2026-04-24.csv
NICL,saved,1077,27,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/NICL_2021-04-24_to_2026-04-24.csv
NINA,saved,21,21,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/NINA_2021-04-24_to_2026-04-24.csv
NITGETF,saved,633,57,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/NITGETF_2021-04-24_to_2026-04-24.csv
NMFL,saved,21,21,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/NMFL_2021-04-24_to_2026-04-24.csv
NML,saved,1237,2,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/NML_2021-04-24_to_2026-04-24.csv
NONS,saved,649,96,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/NONS_2021-04-24_to_2026-04-24.csv
NORS,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/NORS_2021-04-24_to_2026-04-24.csv
NPL,saved,1236,1,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/NPL_2021-04-24_to_2026-04-24.csv
NPSM,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/NPSM_2021-04-24_to_2026-04-24.csv
NRL,saved,1237,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/NRL_2021-04-24_to_2026-04-24.csv
NRSL,saved,1226,1,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/NRSL_2021-04-24_to_2026-04-24.csv
NSRM,saved,496,165,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/NSRM_2021-04-24_to_2026-04-24.csv
OBOY,saved,1085,3,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/OBOY_2021-04-24_to_2026-04-24.csv
OBOYR1,saved,17,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/OBOYR1_2021-04-24_to_2026-04-24.csv
OCTOPUS,saved,1132,1,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/OCTOPUS_2021-04-24_to_2026-04-24.csv
OGDC,skipped_existing,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/OGDC_2021-04-24_to_2026-04-24.csv
OLPL,saved,1213,7,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/OLPL_2021-04-24_to_2026-04-24.csv
OLPM,saved,1120,34,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/OLPM_2021-04-24_to_2026-04-24.csv
OLSM,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/OLSM_2021-04-24_to_2026-04-24.csv
OML,saved,654,161,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/OML_2021-04-24_to_2026-04-24.csv
ORIXM,saved,214,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/ORIXM_2021-04-24_to_2026-04-24.csv
ORM,saved,860,75,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/ORM_2021-04-24_to_2026-04-24.csv
OTSU,saved,990,56,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/OTSU_2021-04-24_to_2026-04-24.csv
PABC,saved,1183,1,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/PABC_2021-04-24_to_2026-04-24.csv
PACE,saved,1237,6,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/PACE_2021-04-24_to_2026-04-24.csv
PAEL,saved,1237,1,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/PAEL_2021-04-24_to_2026-04-24.csv
PAKCEM,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/PAKCEM_2021-04-24_to_2026-04-24.csv
PAKD,saved,1178,14,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/PAKD_2021-04-24_to_2026-04-24.csv
PAKL,saved,531,82,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/PAKL_2021-04-24_to_2026-04-24.csv
PAKMI,saved,373,4,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/PAKMI_2021-04-24_to_2026-04-24.csv
PAKOXY,saved,1207,16,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/PAKOXY_2021-04-24_to_2026-04-24.csv
PAKQATAR,saved,80,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/PAKQATAR_2021-04-24_to_2026-04-24.csv
PAKRI,saved,1198,3,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/PAKRI_2021-04-24_to_2026-04-24.csv
PAKT,skipped_existing,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/PAKT_2021-04-24_to_2026-04-24.csv
PASL,saved,1237,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/PASL_2021-04-24_to_2026-04-24.csv
PASM,saved,473,41,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/PASM_2021-04-24_to_2026-04-24.csv
PCAL,saved,1207,17,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/PCAL_2021-04-24_to_2026-04-24.csv
PCML,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/PCML_2021-04-24_to_2026-04-24.csv
PDGH,saved,2,2,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/PDGH_2021-04-24_to_2026-04-24.csv
PECO,saved,741,104,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/PECO_2021-04-24_to_2026-04-24.csv
PGCL,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/PGCL_2021-04-24_to_2026-04-24.csv
PGF,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/PGF_2021-04-24_to_2026-04-24.csv
PGIC,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/PGIC_2021-04-24_to_2026-04-24.csv
PGLC,saved,922,17,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/PGLC_2021-04-24_to_2026-04-24.csv
PHDL,saved,714,35,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/PHDL_2021-04-24_to_2026-04-24.csv
PIAA,saved,760,1,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/PIAA_2021-04-24_to_2026-04-24.csv
PIAB,saved,39,37,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/PIAB_2021-04-24_to_2026-04-24.csv
PIAHCLA,saved,1237,1,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/PIAHCLA_2021-04-24_to_2026-04-24.csv
PIAHCLB,saved,469,104,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/PIAHCLB_2021-04-24_to_2026-04-24.csv
PIBTL,saved,1237,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/PIBTL_2021-04-24_to_2026-04-24.csv
PICL,saved,21,21,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/PICL_2021-04-24_to_2026-04-24.csv
PICT,saved,1237,2,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/PICT_2021-04-24_to_2026-04-24.csv
PIF,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/PIF_2021-04-24_to_2026-04-24.csv
PIL,saved,1204,3,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/PIL_2021-04-24_to_2026-04-24.csv
PIM,saved,796,112,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/PIM_2021-04-24_to_2026-04-24.csv
PINL,saved,952,53,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/PINL_2021-04-24_to_2026-04-24.csv
PIOC,saved,1237,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/PIOC_2021-04-24_to_2026-04-24.csv
PKGI,saved,958,38,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/PKGI_2021-04-24_to_2026-04-24.csv
PKGP,saved,1166,18,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/PKGP_2021-04-24_to_2026-04-24.csv
PKGS,saved,1221,6,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/PKGS_2021-04-24_to_2026-04-24.csv
PMI,saved,1005,4,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/PMI_2021-04-24_to_2026-04-24.csv
PMPK,saved,696,64,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/PMPK_2021-04-24_to_2026-04-24.csv
PMRS,saved,362,116,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/PMRS_2021-04-24_to_2026-04-24.csv
PNGRS,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/PNGRS_2021-04-24_to_2026-04-24.csv
PNSC,saved,1233,2,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/PNSC_2021-04-24_to_2026-04-24.csv
POL,skipped_existing,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/POL_2021-04-24_to_2026-04-24.csv
POML,saved,917,149,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/POML_2021-04-24_to_2026-04-24.csv
POWER,saved,1237,1,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/POWER_2021-04-24_to_2026-04-24.csv
POWERPS,saved,660,106,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/POWERPS_2021-04-24_to_2026-04-24.csv
POWERR1,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/POWERR1_2021-04-24_to_2026-04-24.csv
PPL,skipped_existing,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/PPL_2021-04-24_to_2026-04-24.csv
PPP,saved,862,30,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/PPP_2021-04-24_to_2026-04-24.csv
PPVC,saved,748,75,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/PPVC_2021-04-24_to_2026-04-24.csv
PQGTL,saved,52,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/PQGTL_2021-04-24_to_2026-04-24.csv
PREMA,saved,1236,1,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/PREMA_2021-04-24_to_2026-04-24.csv
PRET,saved,828,131,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/PRET_2021-04-24_to_2026-04-24.csv
PRIB,saved,21,21,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/PRIB_2021-04-24_to_2026-04-24.csv
PRIC,saved,21,21,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/PRIC_2021-04-24_to_2026-04-24.csv
PRL,saved,1237,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/PRL_2021-04-24_to_2026-04-24.csv
PRLR1,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/PRLR1_2021-04-24_to_2026-04-24.csv
PRWM,saved,820,115,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/PRWM_2021-04-24_to_2026-04-24.csv
PSEL,saved,790,50,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/PSEL_2021-04-24_to_2026-04-24.csv
PSMC,saved,740,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/PSMC_2021-04-24_to_2026-04-24.csv
PSO,skipped_existing,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/PSO_2021-04-24_to_2026-04-24.csv
PSX,saved,1237,1,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/PSX_2021-04-24_to_2026-04-24.csv
PSYL,saved,921,64,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/PSYL_2021-04-24_to_2026-04-24.csv
PTC,skipped_existing,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/PTC_2021-04-24_to_2026-04-24.csv
PTL,saved,1237,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/PTL_2021-04-24_to_2026-04-24.csv
PUDF,saved,21,21,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/PUDF_2021-04-24_to_2026-04-24.csv
QTECH,saved,1185,7,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/QTECH_2021-04-24_to_2026-04-24.csv
QUET,saved,854,61,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/QUET_2021-04-24_to_2026-04-24.csv
QUICE,saved,1231,1,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/QUICE_2021-04-24_to_2026-04-24.csv
QUSW,saved,2,2,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/QUSW_2021-04-24_to_2026-04-24.csv
RAVT,saved,63,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/RAVT_2021-04-24_to_2026-04-24.csv
RCML,saved,627,136,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/RCML_2021-04-24_to_2026-04-24.csv
REDCO,saved,920,50,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/REDCO_2021-04-24_to_2026-04-24.csv
REGAL,saved,21,21,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/REGAL_2021-04-24_to_2026-04-24.csv
REWM,saved,945,126,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/REWM_2021-04-24_to_2026-04-24.csv
RICL,saved,906,53,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/RICL_2021-04-24_to_2026-04-24.csv
RMPL,saved,897,25,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/RMPL_2021-04-24_to_2026-04-24.csv
RPL,saved,1237,1,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/RPL_2021-04-24_to_2026-04-24.csv
RUBY,saved,858,77,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/RUBY_2021-04-24_to_2026-04-24.csv
RUPL,saved,1049,43,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/RUPL_2021-04-24_to_2026-04-24.csv
SAIF,saved,1063,21,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SAIF_2021-04-24_to_2026-04-24.csv
SALT,saved,8,2,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SALT_2021-04-24_to_2026-04-24.csv
SANE,saved,85,2,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SANE_2021-04-24_to_2026-04-24.csv
SANSM,saved,600,106,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SANSM_2021-04-24_to_2026-04-24.csv
SAPL,saved,430,37,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SAPL_2021-04-24_to_2026-04-24.csv
SAPT,saved,892,151,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SAPT_2021-04-24_to_2026-04-24.csv
SARC,saved,762,98,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SARC_2021-04-24_to_2026-04-24.csv
SASML,saved,608,155,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SASML_2021-04-24_to_2026-04-24.csv
SAZEW,saved,1237,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SAZEW_2021-04-24_to_2026-04-24.csv
SBL,saved,1003,24,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SBL_2021-04-24_to_2026-04-24.csv
SCBPL,saved,1178,5,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SCBPL_2021-04-24_to_2026-04-24.csv
SCHT,saved,21,21,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SCHT_2021-04-24_to_2026-04-24.csv
SCL,saved,903,133,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SCL_2021-04-24_to_2026-04-24.csv
SDIL,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SDIL_2021-04-24_to_2026-04-24.csv
SDOT,saved,21,21,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SDOT_2021-04-24_to_2026-04-24.csv
SEARL,saved,1237,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SEARL_2021-04-24_to_2026-04-24.csv
SEARLR1,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SEARLR1_2021-04-24_to_2026-04-24.csv
SEL,saved,692,86,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SEL_2021-04-24_to_2026-04-24.csv
SEPCO,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SEPCO_2021-04-24_to_2026-04-24.csv
SEPL,saved,1194,31,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SEPL_2021-04-24_to_2026-04-24.csv
SERF,saved,138,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SERF_2021-04-24_to_2026-04-24.csv
SERT,saved,905,42,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SERT_2021-04-24_to_2026-04-24.csv
SFAT,saved,21,21,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SFAT_2021-04-24_to_2026-04-24.csv
SFL,saved,867,128,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SFL_2021-04-24_to_2026-04-24.csv
SFLL,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SFLL_2021-04-24_to_2026-04-24.csv
SGABL,saved,21,21,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SGABL_2021-04-24_to_2026-04-24.csv
SGF,saved,1234,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SGF_2021-04-24_to_2026-04-24.csv
SGFL,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SGFL_2021-04-24_to_2026-04-24.csv
SGPL,saved,1079,23,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SGPL_2021-04-24_to_2026-04-24.csv
SHCI,saved,21,21,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SHCI_2021-04-24_to_2026-04-24.csv
SHCM,saved,528,120,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SHCM_2021-04-24_to_2026-04-24.csv
SHDT,saved,934,53,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SHDT_2021-04-24_to_2026-04-24.csv
SHDTR1,saved,8,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SHDTR1_2021-04-24_to_2026-04-24.csv
SHEL,saved,950,2,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SHEL_2021-04-24_to_2026-04-24.csv
SHEZ,saved,1142,58,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SHEZ_2021-04-24_to_2026-04-24.csv
SHFA,saved,1191,17,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SHFA_2021-04-24_to_2026-04-24.csv
SHJS,saved,807,142,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SHJS_2021-04-24_to_2026-04-24.csv
SHNI,saved,1001,31,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SHNI_2021-04-24_to_2026-04-24.csv
SHSML,saved,1059,69,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SHSML_2021-04-24_to_2026-04-24.csv
SIBL,saved,702,51,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SIBL_2021-04-24_to_2026-04-24.csv
SICL,saved,21,21,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SICL_2021-04-24_to_2026-04-24.csv
SIEM,saved,1061,45,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SIEM_2021-04-24_to_2026-04-24.csv
SILK,saved,962,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SILK_2021-04-24_to_2026-04-24.csv
SINDM,saved,839,58,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SINDM_2021-04-24_to_2026-04-24.csv
SING,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SING_2021-04-24_to_2026-04-24.csv
SITC,saved,1072,51,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SITC_2021-04-24_to_2026-04-24.csv
SJTM,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SJTM_2021-04-24_to_2026-04-24.csv
SKRS,saved,1194,11,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SKRS_2021-04-24_to_2026-04-24.csv
SLCL,saved,21,21,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SLCL_2021-04-24_to_2026-04-24.csv
SLGL,saved,501,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SLGL_2021-04-24_to_2026-04-24.csv
SLL,saved,399,21,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SLL_2021-04-24_to_2026-04-24.csv
SLSO,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SLSO_2021-04-24_to_2026-04-24.csv
SLSOPP,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SLSOPP_2021-04-24_to_2026-04-24.csv
SLSOPVI,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SLSOPVI_2021-04-24_to_2026-04-24.csv
SLYT,saved,580,39,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SLYT_2021-04-24_to_2026-04-24.csv
